icao24,callsign,country,timePosition,lastContact,longitude,latitude,baroAltitude,onGround,velocity,heading,verticalRate,_,geoAltitude,transponderCode,spi,positionSource
"3e1a0d","DIBBH   ","Germany",1682183916,1682183916,9.4224,49.3921,1310.64,false,78.6,342.87,-0.65,null,1325.88,"4452",false,0
"ab34a7","AAL1231 ","United States",1682183915,1682183915,-85.023,37.3859,4320.54,false,209.69,68.41,-11.38,null,4259.58,"7047",false,0
"4bb84a","PGT30BC ","Turkey",1682183916,1682183916,8.9314,50.9478,7940.04,false,199.94,288.3,-2.93,null,8016.24,"1000",false,0
"a0fac3","SKW5379 ","United States",1682183916,1682183916,-79.6103,43.6788,null,true,1.29,272.81,null,null,null,"3147",false,0
"aa0e99","N747XA  ","United States",1682183916,1682183916,-111.7007,33.482,807.72,false,43.15,50.81,4.23,null,800.1,null,false,0
"a7a89d","ASA10   ","United States",1682183915,1682183916,-115.971,45.6656,10668,false,242.44,91.95,0,null,10675.62,"6653",false,0
"343385","IBS39WZ ","Spain",1682183915,1682183916,2.5192,39.5915,2529.84,false,144.05,64.62,-4.88,null,2644.14,null,false,0
"a8c855","N665RT  ","United States",1682183916,1682183916,-80.3971,27.1596,853.44,false,45.28,268.7,-3.25,null,876.3,null,false,0
"a20774","N23PH   ","United States",1682183916,1682183916,-96.1629,32.1485,1950.72,false,91.74,227.27,0,null,1981.2,null,false,0
"a04a4d","DAL1527 ","United States",1682183916,1682183916,-81.5595,28.8319,10668,false,208.79,335.39,0,null,10995.66,null,false,0
"aa1573","N749RC  ","United States",1682183915,1682183915,-95.0415,31.2386,2346.96,false,98.88,192.01,-4.23,null,2407.92,null,false,0
"c1e9cf","ESCT221 ","Canada",1682183663,1682183671,-113.998,51.1342,null,true,5.66,253.12,null,null,null,null,false,0
"a96b0b","KAP212  ","United States",1682183747,1682183751,-70.6225,42.2136,274.32,false,79.2,118.73,0,null,251.46,null,false,0
"4895eb","SPFPL   ","Poland",1682183913,1682183915,22.5745,49.9717,777.24,false,58.52,276.56,-1.63,null,807.72,"7000",false,0
"a1cd55","AAY1341 ","United States",1682183916,1682183916,-77.2552,35.8056,10363.2,false,203.31,195.41,0,null,10523.22,"3312",false,0
"a98539","DAL326  ","United States",1682183916,1682183916,-92.3835,44.9799,11582.4,false,229.52,274.11,0,null,11292.84,"1752",false,0
"a30d3b","N296R   ","United States",1682183915,1682183915,-97.5667,33.0089,754.38,false,52.72,174.4,-0.33,null,746.76,null,false,0
"0d04af","SLI650  ","Mexico",1682183778,1682183800,-96.5734,16.9011,10668,false,247.79,117.04,-0.33,null,11285.22,null,false,0
"a8ae3e","AAL1617 ","United States",1682183915,1682183916,-91.4673,38.7801,8534.4,false,218.96,282.21,0,null,8404.86,null,false,0
"4882b1","SPAZS   ","Poland",1682183785,1682183788,20.9289,52.2662,175.26,false,36.22,281.47,-2.6,null,198.12,null,false,0
"a60b9b","TRF274  ","United States",1682183915,1682183916,-96.8046,32.9581,571.5,false,54.94,173.01,-3.9,null,541.02,null,false,0
"a0ad6c","GTI3887 ","United States",1682183916,1682183916,-89.8862,42.2939,7589.52,false,198.18,280.32,15.93,null,7299.96,null,false,0
"a17d89","N1953K  ","United States",1682183906,1682183907,-117.2762,33.1278,null,true,3.86,345.94,null,null,null,null,false,0
"a802cf","N615RG  ","United States",1682183731,1682183731,-117.6292,37.5164,10599.42,false,240,110.84,-7.48,null,10789.92,"3622",false,0
"407af5","BAW5VY  ","United Kingdom",1682183916,1682183916,-4.966,54.3027,10972.8,false,256.56,290.54,0,null,10782.3,"6014",false,0
"a32756","CXK551  ","United States",1682183886,1682183906,-81.4146,30.708,998.22,false,51.76,190.3,-1.95,null,967.74,null,false,0
"0c211d","DAE2558 ","Panama",1682183790,1682183811,-78.9676,-8.6257,9753.6,false,237.6,344.94,0,null,null,null,false,0
"c040c5","ROU1864 ","Canada",1682183916,1682183916,-73.7738,23.0523,11285.22,false,281.39,132.85,0,null,11818.62,null,false,0
"a3d7a7","DAL1648 ","United States",1682183916,1682183916,-84.7568,42.4423,6964.68,false,216.19,271.91,7.48,null,6751.32,"7411",false,0
"344697","VLG5JN  ","Spain",1682183910,1682183914,-8.0604,35.1898,11277.6,false,209.62,218.92,0,null,11597.64,"2607",false,0
"a4caba","DAL4    ","United States",1682183915,1682183916,-1.8849,51.724,5905.5,false,200.33,292.02,4.55,null,5798.82,"6361",false,0
"344694","VLG8560 ","Spain",1682183916,1682183916,-1.4233,51.5321,10972.8,false,243.46,354.42,0,null,10812.78,"1067",false,0
"abf8e0","SWA2275 ","United States",1682183916,1682183916,-121.4096,37.9486,5989.32,false,207.89,80.02,8.45,null,6164.58,null,false,0
"c01970","ROU1707 ","Canada",1682183915,1682183915,-88.995,46.0777,9761.22,false,230.66,264.11,0,null,9410.7,null,false,0
"344691","VLG7292 ","Spain",1682183916,1682183916,0.066,51.0155,2080.26,false,139.11,42.3,-8.78,null,2065.02,"5323",false,0
"a5544a","N442Z   ","United States",1682183916,1682183916,-105.2377,41.2603,4511.04,false,74.79,97.91,0,null,4488.18,null,false,0
"a54d73","OXF2477 ","United States",1682183915,1682183916,-111.6193,33.3005,800.1,false,48.57,323.62,1.63,null,754.38,null,false,0
"acb82c","DAL2741 ","United States",1682183916,1682183916,-86.7394,34.684,655.32,false,112.58,55.8,5.85,null,655.32,null,false,0
"a3b1d4","N337WR  ","United States",1682183915,1682183915,-84.7775,28.0259,11285.22,false,254.76,127.29,0.65,null,11635.74,null,false,0
"a877d3","PDT5935 ","United States",1682183916,1682183916,-78.5139,40.3121,7010.4,false,224.3,90.13,0,null,7025.64,null,false,0
"a79433","LXJ588  ","United States",1682183916,1682183916,-122.0871,45.3146,13281.66,false,236.47,175.13,5.2,null,13342.62,"3515",false,0
"a5b764","ASA637  ","United States",1682183898,1682183899,-118.3404,42.3696,10363.2,false,200.96,336.78,0,null,10469.88,null,false,0
"a2da60","AAY1499 ","United States",1682183890,1682183893,-81.2177,28.7819,60.96,false,66.37,269.56,-2.93,null,15.24,"7727",false,0
"a5b760","AAL1057 ","United States",1682183916,1682183916,-76.7797,43.1721,7940.04,false,242.16,273.17,-0.33,null,7993.38,"1460",false,0
"504e59","ATG7707 ","Republic of Moldova",1682183654,1682183654,7.3405,50.0262,1013.46,false,78.64,212.44,-3.9,null,1036.32,"3222",false,0
"a997bf","OSU17   ","United States",1682183916,1682183916,-82.6697,39.9254,952.5,false,37.56,270.78,0.33,null,883.92,"0552",false,0
"aa5d60","AAL1202 ","United States",1682183916,1682183916,-84.2156,38.6924,10363.2,false,211.15,239.87,-0.33,null,10165.08,"0721",false,0
"ac685d","SKW164T ","United States",1682183910,1682183913,-85.7522,41.3217,2628.9,false,144.13,327.39,-7.15,null,2613.66,"3143",false,0
"a59ae6","N460PF  ","United States",1682183915,1682183916,-112.3255,33.5733,1325.88,false,109.7,182.69,-3.25,null,1303.02,null,false,0
"4402f0","EJU63TF ","Austria",1682183916,1682183916,-7.9766,37.0177,null,true,7.2,81.56,null,null,null,"7613",false,0
"ac4e53","N892SA  ","United States",1682183916,1682183916,-117.2645,32.9147,213.36,false,41.08,202.07,-1.63,null,152.4,null,false,0
"add819","FTH991  ","United States",1682183916,1682183916,-81.2299,26.2708,9448.8,false,241.37,358.41,0.33,null,9799.32,null,false,0
"c066b6","SWG720  ","Canada",1682183915,1682183916,-81.1999,37.9763,10972.8,false,205.42,191.7,0.33,null,10919.46,"0526",false,0
"a2a4ed","N27JB   ","United States",1682183915,1682183915,-70.7015,41.8521,320.04,false,36.77,107.93,0.65,null,312.42,null,false,0
"3c564f","AHO645K ","Germany",1682183916,1682183916,13.5491,42.7376,11582.4,false,207.76,305.93,-0.65,null,11689.08,"2040",false,0
"a67452","DAL708  ","United States",1682183916,1682183916,-93.8175,41.0318,10675.62,false,252.24,73.04,-0.33,null,10469.88,null,false,0
"600012","SHS510  ","Armenia",1682183858,1682183858,43.3227,52.859,10058.4,false,228.26,156.21,0,null,null,null,false,0
"c01968","ROU1642 ","Canada",1682183916,1682183916,-83.8086,29.9688,10668,false,253.7,150.21,0.33,null,10934.7,"2531",false,0
"71bf39","AAR762  ","Republic of Korea",1682183916,1682183916,117.2045,7.5642,11887.2,false,249.92,35.19,0,null,12710.16,null,false,0
"4cc546","FPY2B   ","Iceland",1682183916,1682183916,-16.0585,31.2607,10363.2,false,234.71,358.12,-0.33,null,10759.44,null,false,0
"c066dd","ACA593  ","Canada",1682183916,1682183916,-92.5017,32.7793,9144,false,227.63,190.55,0,null,9319.26,"7543",false,0
"a35ae4","AAL2173 ","United States",1682183915,1682183915,-80.3416,25.6076,2910.84,false,141.54,133.67,16.58,null,2971.8,null,false,0
"a48dea","UAL1480 ","United States",1682183916,1682183916,-77.3894,34.5171,10972.8,false,195.63,203.4,-0.65,null,11170.92,"3346",false,0
"71bf75","AAR704  ","Republic of Korea",1682183758,1682183765,120.8978,17.9492,11277.6,false,247.66,357.62,0,null,12039.6,"2734",false,0
"4bb868","PGT8YN  ","Turkey",1682183915,1682183916,27.4535,41.2836,8138.16,false,190,136.97,-8.45,null,8138.16,"2236",false,0
"c0197e","JZA764  ","Canada",1682183916,1682183916,-121.6734,45.5512,11277.6,false,246.47,167.1,0,null,11369.04,null,false,0
"7100b3","SVA726  ","Saudi Arabia",1682183695,1682183695,53.623,22.6844,10668,false,285.05,97.78,0,null,11170.92,null,false,0
"a1ba65","N210KB  ","United States",null,1682183634,null,null,518.16,false,45.87,113.11,-2.28,null,518.16,null,false,0
"4bb866","PGT2F   ","Turkey",1682183916,1682183916,11.1411,49.6778,10675.62,false,244.37,117.59,0,null,10728.96,"7661",false,0
"4bb867","PGT7MV  ","Turkey",1682183915,1682183915,28.5722,40.7092,2941.32,false,150.59,125.26,-7.8,null,2994.66,null,false,0
"a3fa72","N3555L  ","United States",1682183916,1682183916,-123.2462,45.0855,883.92,false,52.53,104.17,-2.93,null,960.12,"4744",false,0
"7100b6","SVA561  ","Saudi Arabia",1682183912,1682183916,49.4276,26.3945,10972.8,false,201.4,251.84,0,null,11384.28,null,false,0
"a43458","FFT2307 ","United States",1682183916,1682183916,-75.5614,39.8666,3063.24,false,147.23,275.21,0.98,null,3063.24,null,false,0
"7100b4","SVA847  ","Saudi Arabia",1682183916,1682183916,52.4163,22.8261,12184.38,false,206.86,271.28,0,null,12733.02,null,false,0
"a2a4dc","N27HK   ","United States",1682183915,1682183916,-119.8979,38.2426,8534.4,false,132.75,341.71,0,null,8785.86,null,false,0
"3d5005","DFCOB   ","Germany",1682183915,1682183916,13.366,46.6283,5486.4,false,110.81,351.46,-0.33,null,5570.22,"7007",false,0
"4bb872","PGT67LA ","Turkey",1682183916,1682183916,15.6976,48.6445,10980.42,false,216.3,303.65,0,null,10995.66,"2672",false,0
"ab355c","JBU1811 ","United States",1682183770,1682183770,-74.1674,40.7006,null,true,5.66,11.25,null,null,null,null,false,0
"4bb870","PGT988G ","Turkey",1682183916,1682183916,21.8537,51.4439,10965.18,false,220.73,13.62,-0.33,null,10919.46,"5304",false,0
"a7dd2d","N6057P  ","United States",1682183905,1682183914,-87.4325,30.3725,274.32,false,50.68,5.83,1.3,null,220.98,null,false,0
"a2e125","NJM285  ","United States",1682183915,1682183916,-93.3098,45.066,11582.4,false,217.58,285.78,0,null,11323.32,"4144",false,0
"800be9","IAD336  ","India",1682183915,1682183916,77.2845,13.7479,8237.22,false,193.93,147.24,0,null,8770.62,null,false,0
"c066f4","ACA413  ","Canada",1682183757,1682183757,-73.749,45.4592,null,true,0,177.19,null,null,null,"2151",false,0
"c066f0","ACA664  ","Canada",1682183866,1682183866,-73.7462,45.4594,null,true,1.29,129.38,null,null,null,null,false,0
"600001","ACY405  ","Armenia",1682183916,1682183916,50.1106,45.3789,10675.62,false,236.6,356.38,0,null,10584.18,null,false,0
"abdece","N864MH  ","United States",1682183688,1682183833,-115.1688,36.0829,624.84,false,5.87,195.26,0.33,null,647.7,null,false,0
"4bb85a","PGT6HP  ","Turkey",1682183847,1682183909,32.2642,40.4574,10683.24,false,252.08,90.35,0,null,10690.86,null,false,0
"a35ad3","EJA315  ","United States",1682183916,1682183916,-108.621,36.5356,12496.8,false,230.68,71.4,0,null,12626.34,null,false,0
"c0196c","ROU1703 ","Canada",1682183916,1682183916,-84.2014,44.2,9745.98,false,239.88,278.63,0.33,null,9479.28,"0574",false,0
"504e61","HYM457  ","Republic of Moldova",1682182528,1682183914,28.1206,44.9783,11551.92,false,64.36,182.29,3.9,null,11506.2,null,false,0
"a2ed5a","SKW4026 ","United States",1682183860,1682183860,-111.9941,40.7818,null,true,8.23,174.38,null,null,null,null,false,0
"ad25d3","N9460J  ","United States",1682183916,1682183916,-97.4853,31.2225,1493.52,false,61.32,30.22,0,null,1516.38,null,false,0
"a14907","N182KM  ","United States",1682183915,1682183915,-122.4719,48.586,861.06,false,77.59,348.91,0,null,899.16,null,false,0
"4bb874","PGT1519 ","Turkey",1682183916,1682183916,24.2485,41.4595,11590.02,false,224.25,343.06,0,null,11544.3,"6352",false,0
"a4caf6","N408GG  ","United States",1682183915,1682183916,-74.0118,40.6864,121.92,false,45.84,224.09,2.6,null,99.06,null,false,0
"a4e4fd","SWA3762 ","United States",1682183916,1682183916,-87.0357,37.5485,11887.2,false,236.19,168.57,0.33,null,11795.76,"6546",false,0
"a864b2","N64UP   ","United States",1682183717,1682183717,-121.9335,37.3606,null,true,2.57,219.38,null,null,null,"0355",false,0
"504e5f","ATG5570 ","Republic of Moldova",1682183915,1682183916,84.2693,22.9619,11887.2,false,291.11,94.66,0,null,12344.4,"0436",false,0
"a1ba59","RPA5734 ","United States",1682183916,1682183916,-71.188,42.1635,4808.22,false,173.84,259.26,0.65,null,4914.9,null,false,0
"4bb86d","PGT74WK ","Turkey",1682183916,1682183916,25.7436,42.0241,11277.6,false,244.69,114.73,0,null,11209.02,null,false,0
"4bb86e","PGT85HJ ","Turkey",1682183916,1682183916,9.1986,48.6888,null,true,3.34,317.81,null,null,null,"3250",false,0
"4bb86b","PGT3QB  ","Turkey",1682183915,1682183916,17.1552,49.2373,11574.78,false,215.73,314.32,0,null,11567.16,"3205",false,0
"aab2bf","JBU1226 ","United States",1682183916,1682183916,-84.3504,37.1524,10980.42,false,238.24,1.24,0,null,10896.6,"1101",false,0
"a30d6b","SKW3639 ","United States",1682183916,1682183916,-93.5186,45.6696,6705.6,false,181.31,332.64,0,null,6477,null,false,0
"a67407","JIA5067 ","United States",1682183915,1682183916,-81.0142,35.6186,1866.9,false,110.47,141.05,-0.65,null,1828.8,"5742",false,0
"ae58ee","RANGR730","United States",1682183916,1682183916,-97.2046,27.4721,3878.58,false,83.58,155.64,-13,null,4053.84,null,false,0
"ac9be7","N911RP  ","United States",1682183659,1682183661,-117.3436,34.0115,457.2,false,40.39,226.55,-1.3,null,419.1,null,false,0
"a339b1","DAL1309 ","United States",1682183916,1682183916,-94.3306,39.1024,10370.82,false,263.12,92.47,-1.95,null,10226.04,null,false,0
"4402ac","EJU92RB ","Austria",1682183916,1682183916,6.3395,48.1426,11262.36,false,234.49,105.13,0,null,11308.08,"1000",false,0
"a67401","N515    ","United States",1682183916,1682183916,-115.226,36.2032,792.48,false,45,275.91,1.63,null,807.72,null,false,0
"4cc56e","FPY97A  ","Iceland",1682183915,1682183916,-6.104,46.6702,10965.18,false,218.17,326.83,0.33,null,10896.6,null,false,0
"a18fbb","N20AS   ","United States",1682183909,1682183914,-96.8314,32.9594,null,true,0,312.19,null,null,null,null,false,0
"a3019a","N293LA  ","United States",1682183916,1682183916,-74.9561,40.0807,373.38,false,59.62,331.67,-0.33,null,320.04,null,false,0
"a517dc","RPA4362 ","United States",1682183916,1682183916,-77.3088,43.0676,8229.6,false,213.63,110.88,0.33,null,8260.08,"2207",false,0
"aa7734","SWA1744 ","United States",1682183916,1682183916,-84.272,33.6495,982.98,false,82.31,270,-3.9,null,975.36,"0312",true,0
"344646","VLG8378 ","Spain",1682183916,1682183916,0.5846,48.7905,10972.8,false,250.51,47.5,0.33,null,10888.98,"1000",false,0
"a8a28a","N6556U  ","United States",1682183916,1682183916,-86.0811,32.4739,2263.14,false,85.93,137.43,-0.98,null,2270.76,null,false,0
"a757ae","AAL1311 ","United States",1682183916,1682183916,-102.2201,34.1463,10058.4,false,270.23,95.35,0,null,10271.76,null,false,0
"aaabf6","EJA787  ","United States",1682183916,1682183916,-86.0579,40.5467,6705.6,false,214.27,330.36,0,null,6515.1,"0622",false,0
"469e41","NEH282  ","Greece",1682183608,1682183608,28.0915,36.4035,null,true,0,160.31,null,null,null,"1467",false,0
"a54d2d","OXF4263 ","United States",1682183671,1682183671,-111.6126,32.6601,1645.92,false,49.33,187.79,0,null,1691.64,null,false,0
"ad8892","NKS396  ","United States",1682183916,1682183916,-76.0805,40.1056,3695.7,false,159.66,95.36,-9.1,null,3703.32,"5142",false,0
"a2b912","N275AC  ","United States",1682183914,1682183914,-71.1747,41.9872,266.7,false,27.9,112.78,2.93,null,289.56,null,false,0
"ad8895","AAL2897 ","United States",1682183916,1682183916,-91.8587,37.5002,10363.2,false,199.78,223.43,0,null,10279.38,null,false,0
"344644","VLG69RU ","Spain",1682183914,1682183914,12.7406,37.1074,10172.7,false,248.14,130.46,-15.61,null,10424.16,null,false,0
"401a05","GBALG   ","United Kingdom",1682183915,1682183916,-0.8302,50.7438,868.68,false,56.41,294.23,0.33,null,845.82,null,false,0
"a2919a","ASA378  ","United States",1682183916,1682183916,-95.8272,43.7852,10058.4,false,244.69,107.75,0,null,9814.56,null,false,0
"aab2dd","VTE789  ","United States",1682183916,1682183916,-104.0391,41.4566,12496.8,false,243.29,130.8,0,null,12390.12,null,false,0
"a206a0","N23EW   ","United States",1682183916,1682183916,-79.4882,37.8752,13091.16,false,255.39,87.58,-1.3,null,13152.12,"4515",false,0
"a54d3c","OXF1058 ","United States",1682183855,1682183856,-111.469,32.9285,762,false,46.48,174.92,-4.55,null,723.9,null,false,0
"acb878","DAL1916 ","United States",1682183916,1682183916,-80.8783,29.3004,9753.6,false,251.73,157.79,0,null,10035.54,null,false,0
"47a097","NOZ85T  ","Norway",1682183916,1682183916,-3.2153,40.8047,10363.2,false,236.16,8.52,-0.33,null,10515.6,null,false,0
"a4ddca","RPA4683 ","United States",1682183916,1682183916,-82.3392,34.7908,10058.4,false,266.12,54.28,0,null,10180.32,null,false,0
"a1719e","HON15   ","United States",1682183903,1682183903,-82.1878,34.9363,533.4,false,59.22,212.59,-2.6,null,495.3,null,false,0
"470e17","VTB500  ","Hungary",1682183916,1682183916,17.4399,46.8291,9212.58,false,183.1,51.62,-7.48,null,9250.68,"1000",false,0
"0100a7","MSR532  ","Egypt",1682183907,1682183913,8.7197,45.6156,null,true,0,258.75,null,null,null,"2000",false,0
"a9bb70","SKW3019 ","United States",1682183916,1682183916,-101.5144,34.6738,10972.8,false,188.72,300.83,0,null,11140.44,null,false,0
"c0193b","ROU1637 ","Canada",1682183915,1682183915,-80.1929,37.4865,9456.42,false,270.57,27.15,0,null,9471.66,"1534",false,0
"a6bd28","EJM533  ","United States",1682183915,1682183916,-9.4529,49.6005,13716,false,275.07,66.41,0,null,13632.18,null,false,0
"aa7718","SWA2162 ","United States",1682183916,1682183916,-120.2284,36.0674,10035.54,false,239.86,175.82,-4.55,null,10302.24,"3630",false,0
"adab36","DAL2034 ","United States",1682183916,1682183916,-84.1286,33.1591,5623.56,false,221.04,120.03,7.15,null,5722.62,null,false,0
"c066b0","SWG489  ","Canada",1682183916,1682183916,-114.2402,52.061,8831.58,false,243.31,194.45,8.78,null,8732.52,null,false,0
"a219a2","N234ZG  ","United States",1682183916,1682183916,-81.5144,30.2186,1097.28,false,43.61,162.85,2.6,null,1089.66,null,false,0
"71bf26","KAL720  ","Republic of Korea",1682183916,1682183916,138.9972,35.3819,7741.92,false,189.35,276.08,9.1,null,7962.9,"3710",false,0
"4402e8","EJU79UC ","Austria",1682183916,1682183916,-5.6922,41.5271,11186.16,false,194.01,260.54,-5.2,null,11323.32,"4074",false,0
"a55447","RPA4717 ","United States",1682183914,1682183915,-77.2805,35.4312,6713.22,false,187.21,204.17,-8.13,null,6842.76,"7155",false,0
"a8a26e","N65551  ","United States",1682183889,1682183894,-95.9918,36.0199,236.22,false,26.58,14.57,-1.63,null,281.94,"2717",false,0
"a14946","N182N   ","United States",1682183882,1682183916,-95.6916,32.3209,2727.96,false,64.04,156.32,-0.65,null,2773.68,null,false,0
